TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Break and Enter Commercial,2020,10,20,3,55,20XX E HASTINGS ST,Grandview-Woodland,495498.5008,5458710.9399
Break and Enter Commercial,2020,1,4,22,0,20XX FRANKLIN ST,Grandview-Woodland,495407.6544,5458824.8344
Break and Enter Commercial,2020,1,4,1,55,20XX WALL ST,Grandview-Woodland,495375.017,5459139.7935
Break and Enter Commercial,2020,4,6,20,0,20XX WALL ST,Grandview-Woodland,495387.5177,5459139.5896
Break and Enter Commercial,2020,12,15,10,43,20XX WALL ST,Grandview-Woodland,495505.9323,5459267.2854
Break and Enter Commercial,2020,5,17,0,30,21XX E HASTINGS ST,Grandview-Woodland,495565.9436,5458710.6298
Break and Enter Commercial,2020,1,3,8,0,21XX E HASTINGS ST,Grandview-Woodland,495571.3336,5458719.7613
Break and Enter Commercial,2020,5,16,4,6,21XX E HASTINGS ST,Grandview-Woodland,495584.6777,5458710.586
Break and Enter Commercial,2020,6,14,4,40,21XX E HASTINGS ST,Grandview-Woodland,495587.419,5458710.5801
Break and Enter Commercial,2020,5,1,15,39,21XX TRIUMPH ST,Grandview-Woodland,495536.4444,5459024.7945
Break and Enter Commercial,2020,5,4,23,0,23XX TRIUMPH ST,Grandview-Woodland,495830.3388,5459022.9638
Break and Enter Commercial,2020,8,27,19,23,3X N TEMPLETON DR,Grandview-Woodland,495653.1619,5459153.444
Break and Enter Commercial,2020,1,30,7,51,2XX N TEMPLETON DR,Grandview-Woodland,495655.4135,5459338.6592
Break and Enter Commercial,2020,7,13,3,0,2XX N TEMPLETON DR,Grandview-Woodland,495655.4135,5459338.6592
Break and Enter Commercial,2020,3,12,17,0,3XX LAKEWOOD DR,Grandview-Woodland,495518.1532,5458746.5987
Break and Enter Commercial,2020,4,20,12,4,3XX LAKEWOOD DR,Grandview-Woodland,495518.1532,5458746.5987
Break and Enter Commercial,2020,6,1,21,30,3XX SEMLIN DR,Grandview-Woodland,495367.2179,5458794.6439
Break and Enter Commercial,2020,8,10,3,55,3XX COMMERCIAL DR,Grandview-Woodland,494885.8056,5458813.2142
Break and Enter Commercial,2020,9,15,10,33,5XX CLARK DR,Grandview-Woodland,494390.2973,5458538.7239
Break and Enter Commercial,2020,9,7,0,0,6XX VICTORIA DR,Grandview-Woodland,495223.6307,5458448.1255
Break and Enter Commercial,2020,10,26,17,0,X N GARDEN DR,Grandview-Woodland,495794.4349,5459124.0942
Break and Enter Residential/Other,2020,7,27,3,15,10XX COTTON DR,Grandview-Woodland,494798.5713,5458176.9094
Break and Enter Residential/Other,2020,11,3,0,0,11XX COTTON DR,Grandview-Woodland,494806.782,5457951.0435
Break and Enter Residential/Other,2020,9,18,22,0,12XX LAKEWOOD DR,Grandview-Woodland,495507.7251,5457873.8297
Break and Enter Residential/Other,2020,8,12,8,44,12XX WOODLAND DR,Grandview-Woodland,494655.7669,5457904.2188
Break and Enter Residential/Other,2020,1,25,22,7,13XX E 8TH AVE,Grandview-Woodland,494382.0873,5456727.769
Break and Enter Residential/Other,2020,2,5,7,25,13XX E 8TH AVE,Grandview-Woodland,494455.1886,5456726.5744
Break and Enter Residential/Other,2020,6,11,16,30,13XX WOODLAND DR,Grandview-Woodland,494652.8544,5457778.1547
Break and Enter Residential/Other,2020,5,14,2,16,14XX E 1ST AVE,Grandview-Woodland,494574.4473,5457427.9832
Break and Enter Residential/Other,2020,7,31,17,0,14XX E 2ND AVE,Grandview-Woodland,494569.4996,5457337.6887
Break and Enter Residential/Other,2020,9,23,23,8,14XX E 3RD AVE,Grandview-Woodland,494546.6995,5457237.9772
Break and Enter Residential/Other,2020,3,30,17,6,14XX E 3RD AVE,Grandview-Woodland,494586.5718,5457237.4046
Break and Enter Residential/Other,2020,7,1,19,15,15XX E 2ND AVE,Grandview-Woodland,494748.7248,5457326.7689
Break and Enter Residential/Other,2020,11,28,17,30,15XX E 5TH AVE,Grandview-Woodland,494753.1613,5457034.3679
Break and Enter Residential/Other,2020,5,8,16,0,15XX E 5TH AVE,Grandview-Woodland,494755.6684,5457034.3358
Break and Enter Residential/Other,2020,9,4,4,43,15XX E HASTINGS ST,Grandview-Woodland,494618.8597,5458726.3782
Break and Enter Residential/Other,2020,4,5,13,5,15XX E PENDER ST,Grandview-Woodland,494637.7744,5458616.5123
Break and Enter Residential/Other,2020,2,24,13,38,15XX GRANT ST,Grandview-Woodland,494727.9237,5457628.8466
Break and Enter Residential/Other,2020,4,18,23,0,15XX GRAVELEY ST,Grandview-Woodland,494675.436,5457527.7097
Break and Enter Residential/Other,2020,1,31,13,20,15XX POWELL ST,Grandview-Woodland,494636.66,5458946.5124
Break and Enter Residential/Other,2020,3,13,15,0,15XX POWELL ST,Grandview-Woodland,494636.66,5458946.5124
Break and Enter Residential/Other,2020,9,18,16,52,15XX POWELL ST,Grandview-Woodland,494636.66,5458946.5124
Break and Enter Residential/Other,2020,4,29,0,0,15XX SALSBURY DR,Grandview-Woodland,495071.5089,5457605.6943
Break and Enter Residential/Other,2020,7,6,23,0,16XX ADANAC ST,Grandview-Woodland,494789.9405,5458321.759
Break and Enter Residential/Other,2020,4,18,18,23,16XX E 4TH AVE,Grandview-Woodland,494800.3327,5457122.419
Break and Enter Residential/Other,2020,1,5,8,9,16XX E 8TH AVE,Grandview-Woodland,494812.0391,5456720.0328
Break and Enter Residential/Other,2020,3,31,6,26,16XX E PENDER ST,Grandview-Woodland,494779.2719,5458613.9916
Break and Enter Residential/Other,2020,12,2,9,53,16XX GRAVELEY ST,Grandview-Woodland,494852.2269,5457525.2295
Break and Enter Residential/Other,2020,1,15,2,50,16XX NAPIER ST,Grandview-Woodland,494923.032,5458018.925
Break and Enter Residential/Other,2020,4,19,1,0,16XX VENABLES ST,Grandview-Woodland,494887.2893,5458210.4681
Break and Enter Residential/Other,2020,2,4,15,29,12XX COTTON DR,Grandview-Woodland,494796.5093,5457898.0495
Break and Enter Residential/Other,2020,5,7,8,59,18XX E 6TH AVE,Grandview-Woodland,495126.3991,5456928.3481
Break and Enter Residential/Other,2020,7,3,15,0,18XX E 8TH AVE,Grandview-Woodland,495128.1527,5456727.5147
Break and Enter Residential/Other,2020,7,5,16,0,18XX E 8TH AVE,Grandview-Woodland,495128.1527,5456727.5147
Break and Enter Residential/Other,2020,5,31,18,11,18XX E GEORGIA ST,Grandview-Woodland,495137.7137,5458415.2534
Break and Enter Residential/Other,2020,6,10,16,15,18XX E GEORGIA ST,Grandview-Woodland,495137.7137,5458415.2534
Break and Enter Residential/Other,2020,6,19,23,50,18XX E GEORGIA ST,Grandview-Woodland,495137.7137,5458415.2534
Break and Enter Residential/Other,2020,2,28,7,30,18XX GRAVELEY ST,Grandview-Woodland,495169.7916,5457531.3489
Break and Enter Residential/Other,2020,5,13,22,0,18XX VENABLES ST,Grandview-Woodland,495080.3951,5458217.2743
Break and Enter Residential/Other,2020,3,10,19,0,19XX CHARLES ST,Grandview-Woodland,495279.5363,5457802.6672
Break and Enter Residential/Other,2020,3,23,7,48,19XX E 1ST AVE,Grandview-Woodland,495303.8798,5457429.2473
Break and Enter Residential/Other,2020,3,18,18,15,19XX E 2ND AVE,Grandview-Woodland,495270.1046,5457319.9202
Break and Enter Residential/Other,2020,2,11,2,53,19XX E 4TH AVE,Grandview-Woodland,495249.6309,5457118.1062
Break and Enter Residential/Other,2020,11,19,10,15,19XX E 4TH AVE,Grandview-Woodland,495321.2641,5457117.3503
Break and Enter Residential/Other,2020,10,15,19,0,19XX E 5TH AVE,Grandview-Woodland,495298.1274,5457017.4778
Break and Enter Residential/Other,2020,1,16,15,20,19XX E 7TH AVE,Grandview-Woodland,495247.4632,5456827.1936
Break and Enter Residential/Other,2020,12,8,5,53,19XX KITCHENER ST,Grandview-Woodland,495294.6528,5457701.2892
Break and Enter Residential/Other,2020,2,1,11,0,19XX NAPIER ST,Grandview-Woodland,495287.4049,5458004.4543
Break and Enter Residential/Other,2020,3,17,19,0,19XX PARKER ST,Grandview-Woodland,495288.6825,5458105.857
Break and Enter Residential/Other,2020,4,29,3,0,15XX COTTON DR,Grandview-Woodland,494798.9164,5457539.962
Break and Enter Residential/Other,2020,12,15,0,0,20XX CHARLES ST,Grandview-Woodland,495437.4032,5457800.4282
Break and Enter Residential/Other,2020,7,28,23,0,20XX E 2ND AVE,Grandview-Woodland,495438.7592,5457317.5991
Break and Enter Residential/Other,2020,10,25,17,30,20XX E 3RD AVE,Grandview-Woodland,495422.9418,5457216.7493
Break and Enter Residential/Other,2020,2,9,23,30,20XX GRANT ST,Grandview-Woodland,495397.2785,5457609.663
Break and Enter Residential/Other,2020,10,7,1,0,20XX GRANT ST,Grandview-Woodland,495415.6539,5457618.0825
Break and Enter Residential/Other,2020,6,15,17,3,17XX COTTON DR,Grandview-Woodland,494797.4001,5457401.3254
Break and Enter Residential/Other,2020,3,31,23,48,17XX E 6TH AVE,Grandview-Woodland,495039.7282,5456920.3333
Break and Enter Residential/Other,2020,6,12,21,0,17XX E 7TH AVE,Grandview-Woodland,495008.9682,5456819.9446
Break and Enter Residential/Other,2020,4,15,3,29,17XX E HASTINGS ST,Grandview-Woodland,494924.1319,5458719.1098
Break and Enter Residential/Other,2020,3,7,0,0,17XX NAPIER ST,Grandview-Woodland,494987.5337,5458009.1693
Break and Enter Residential/Other,2020,9,21,0,0,17XX NAPIER ST,Grandview-Woodland,495005.8367,5458018.1416
Break and Enter Residential/Other,2020,3,4,17,0,18XX ADANAC ST,Grandview-Woodland,495056.9832,5458316.6393
Break and Enter Residential/Other,2020,2,26,1,53,21XX E 4TH AVE,Grandview-Woodland,495614.4414,5457107.0358
Break and Enter Residential/Other,2020,1,19,6,9,21XX E 7TH AVE,Grandview-Woodland,495519.0666,5456816.5989
Break and Enter Residential/Other,2020,2,7,12,58,21XX E BROADWAY AVE,Grandview-Woodland,495621.354,5456616.0911
Break and Enter Residential/Other,2020,10,28,1,37,21XX E PENDER ST,Grandview-Woodland,495561.5319,5458615.4738
Break and Enter Residential/Other,2020,9,26,2,0,21XX FERNDALE ST,Grandview-Woodland,495574.0356,5458542.2143
Break and Enter Residential/Other,2020,1,17,20,0,21XX PANDORA ST,Grandview-Woodland,495561.2184,5458923.7429
Break and Enter Residential/Other,2020,2,5,8,24,21XX VENABLES ST,Grandview-Woodland,495617.8059,5458202.8879
Break and Enter Residential/Other,2020,2,11,2,54,21XX VENABLES ST,Grandview-Woodland,495617.8059,5458202.8879
Break and Enter Residential/Other,2020,11,3,0,0,22XX COMMERCIAL DR,Grandview-Woodland,494930.4371,5456906.3971
Break and Enter Residential/Other,2020,12,1,20,34,22XX COMMERCIAL DR,Grandview-Woodland,494930.4371,5456906.3971
Break and Enter Residential/Other,2020,9,12,0,0,22XX DUNDAS ST,Grandview-Woodland,495737.462,5459122.3933
Break and Enter Residential/Other,2020,3,4,15,20,22XX E 4TH AVE,Grandview-Woodland,495720.003,5457108.0546
Break and Enter Residential/Other,2020,3,12,1,0,22XX E 7TH AVE,Grandview-Woodland,495658.3758,5456817.4649
Break and Enter Residential/Other,2020,3,6,15,50,22XX E 7TH AVE,Grandview-Woodland,495722.6724,5456817.8646
Break and Enter Residential/Other,2020,9,29,18,18,22XX E BROADWAY AVE,Grandview-Woodland,495634.4466,5456615.9869
Break and Enter Residential/Other,2020,2,29,7,0,22XX E PENDER ST,Grandview-Woodland,495704.9527,5458605.9326
Break and Enter Residential/Other,2020,3,1,18,29,22XX ETON ST,Grandview-Woodland,495708.0428,5459425.0263
Break and Enter Residential/Other,2020,7,11,14,0,22XX GRANT ST,Grandview-Woodland,495647.8929,5457612.1535
Break and Enter Residential/Other,2020,5,24,2,0,22XX GRANT ST,Grandview-Woodland,495666.8525,5457602.7655
Break and Enter Residential/Other,2020,12,26,12,0,22XX GRAVELEY ST,Grandview-Woodland,495651.7342,5457523.2995
Break and Enter Residential/Other,2020,8,13,6,18,22XX NAPIER ST,Grandview-Woodland,495673.1164,5457997.9358
Break and Enter Residential/Other,2020,5,4,20,20,22XX OXFORD ST,Grandview-Woodland,495680.5689,5459224.0335
Break and Enter Residential/Other,2020,2,26,23,0,22XX OXFORD ST,Grandview-Woodland,495761.707,5459223.502
Break and Enter Residential/Other,2020,12,16,0,0,23XX CAMBRIDGE ST,Grandview-Woodland,495828.7306,5459313.7307
Break and Enter Residential/Other,2020,5,12,1,58,23XX DUNDAS ST,Grandview-Woodland,495839.9944,5459121.0154
Break and Enter Residential/Other,2020,4,10,23,0,23XX E 5TH AVE,Grandview-Woodland,495827.6619,5457012.0618
Break and Enter Residential/Other,2020,4,24,23,30,23XX E 5TH AVE,Grandview-Woodland,495827.6619,5457012.0618
Break and Enter Residential/Other,2020,3,3,6,0,23XX MCLEAN DR,Grandview-Woodland,494497.3652,5456766.5918
Break and Enter Residential/Other,2020,6,23,10,15,23XX PANDORA ST,Grandview-Woodland,495864.6359,5458922.0868
Break and Enter Residential/Other,2020,7,18,9,57,23XX PANDORA ST,Grandview-Woodland,495864.6359,5458922.0868
Break and Enter Residential/Other,2020,6,22,20,0,23XX PARKER ST,Grandview-Woodland,495799.8998,5458099.7389
Break and Enter Residential/Other,2020,12,23,10,10,23XX TRIUMPH ST,Grandview-Woodland,495876.0819,5459013.7852
Break and Enter Residential/Other,2020,1,24,13,0,2XX N TEMPLETON DR,Grandview-Woodland,495655.6184,5459347.8558
Break and Enter Residential/Other,2020,10,12,6,0,20XX NANAIMO ST,Grandview-Woodland,495878.6065,5457080.1488
Break and Enter Residential/Other,2020,2,16,20,22,20XX TURNER ST,Grandview-Woodland,495482.2236,5458491.6975
Break and Enter Residential/Other,2020,7,16,13,0,20XX WALL ST,Grandview-Woodland,495505.9323,5459267.2854
Break and Enter Residential/Other,2020,3,29,23,0,3XX LAKEWOOD DR,Grandview-Woodland,495509.2205,5458792.3962
Break and Enter Residential/Other,2020,7,16,10,38,3XX WOODLAND DR,Grandview-Woodland,494721.8688,5458801.5908
Break and Enter Residential/Other,2020,1,7,9,30,4XX MCLEAN DR,Grandview-Woodland,494604.7874,5458692.3855
Break and Enter Residential/Other,2020,3,7,21,0,6XX WOODLAND DR,Grandview-Woodland,494717.2322,5458473.9218
Break and Enter Residential/Other,2020,6,3,14,1,4XX WOODLAND DR,Grandview-Woodland,494712.6221,5458707.8097
Break and Enter Residential/Other,2020,5,17,17,0,8XX SALSBURY DR,Grandview-Woodland,495023.3152,5458248.5732
Break and Enter Residential/Other,2020,7,24,0,0,9XX NANAIMO ST,Grandview-Woodland,495880.7701,5458185.015
Break and Enter Residential/Other,2020,6,21,18,15,9XX SALSBURY DR,Grandview-Woodland,495091.243,5458193.6417
Break and Enter Residential/Other,2020,12,19,6,14,9XX SEMLIN DR,Grandview-Woodland,495372.9,5458176.1012
Break and Enter Residential/Other,2020,10,19,12,32,ADANAC ST / MCLEAN DR,Grandview-Woodland,494607.2223,5458322.9593
Homicide,2020,12,4,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0.0,0.0
Break and Enter Residential/Other,2020,7,17,15,30,7XX TEMPLETON DR,Grandview-Woodland,495645.2725,5458367.6113
Break and Enter Residential/Other,2020,2,3,14,55,7XX VICTORIA DR,Grandview-Woodland,495232.6648,5458329.9929
Break and Enter Residential/Other,2020,3,5,3,48,7XX VICTORIA DR,Grandview-Woodland,495232.6742,5458328.092
Break and Enter Residential/Other,2020,4,22,7,8,7XX WOODLAND DR,Grandview-Woodland,494706.7373,5458410.6251
Mischief,2020,11,18,19,30,11XX LILY ST,Grandview-Woodland,495307.9918,5458002.5453
Mischief,2020,1,13,15,28,10XX COMMERCIAL DR,Grandview-Woodland,494937.4605,5458083.3684
Mischief,2020,12,6,14,0,10XX COMMERCIAL DR,Grandview-Woodland,494946.5477,5458077.7757
Mischief,2020,11,8,23,0,10XX COMMERCIAL DR,Grandview-Woodland,494946.6323,5458086.0449
Mischief,2020,12,1,22,0,10XX SALSBURY DR,Grandview-Woodland,495080.4968,5458089.211
Mischief,2020,2,4,14,55,11XX VICTORIA DR,Grandview-Woodland,495228.6495,5457995.9094
Mischief,2020,11,3,14,45,11XX COMMERCIAL DR,Grandview-Woodland,494936.6158,5458001.4579
Mischief,2020,7,20,4,7,11XX COMMERCIAL DR,Grandview-Woodland,494936.658,5458005.4307
Mischief,2020,6,28,21,56,11XX COMMERCIAL DR,Grandview-Woodland,494945.3441,5457962.4977
Mischief,2020,11,2,18,8,11XX COMMERCIAL DR,Grandview-Woodland,494945.8412,5458009.0578
Mischief,2020,12,28,17,0,11XX MCLEAN DR,Grandview-Woodland,494587.8778,5458012.8367
Mischief,2020,8,12,22,30,11XX NANAIMO ST,Grandview-Woodland,495879.9891,5457973.9242
Mischief,2020,11,10,16,17,11XX NANAIMO ST,Grandview-Woodland,495880.1097,5457998.0732
Mischief,2020,8,5,7,49,11XX SALSBURY DR,Grandview-Woodland,495088.1655,5457991.2968
Mischief,2020,11,18,19,0,11XX SEMLIN DR,Grandview-Woodland,495378.3116,5458006.5818
Mischief,2020,9,24,6,26,13XX E 1ST AVE,Grandview-Woodland,494446.5098,5457438.6033
Mischief,2020,8,16,4,0,13XX E 2ND AVE,Grandview-Woodland,494439.8146,5457339.0477
Mischief,2020,2,4,16,0,13XX E 6TH AVE,Grandview-Woodland,494421.8582,5456923.4972
Mischief,2020,8,2,23,50,13XX E 7TH AVE,Grandview-Woodland,494369.3507,5456828.3164
Mischief,2020,2,26,9,30,13XX E 7TH AVE,Grandview-Woodland,494451.9497,5456835.7874
Mischief,2020,6,18,18,30,13XX E BROADWAY AVE,Grandview-Woodland,494410.1768,5456632.1661
Mischief,2020,7,29,16,20,13XX FRANCES ST,Grandview-Woodland,494493.9212,5458528.9376
Mischief,2020,5,1,16,7,13XX FRANKLIN ST,Grandview-Woodland,494410.7953,5458831.7079
Mischief,2020,10,15,13,11,14XX CHARLES ST,Grandview-Woodland,494481.5916,5457813.8523
Mischief,2020,9,27,19,47,14XX CHARLES ST,Grandview-Woodland,494571.0333,5457820.0491
Mischief,2020,2,9,12,49,14XX CLARK DR,Grandview-Woodland,494378.7928,5457654.854
Mischief,2020,11,12,21,38,14XX COMMERCIAL DR,Grandview-Woodland,494931.2825,5457670.9954
Mischief,2020,3,28,12,5,14XX COMMERCIAL DR,Grandview-Woodland,494941.0146,5457706.8194
Mischief,2020,9,23,23,8,14XX E 3RD AVE,Grandview-Woodland,494546.6995,5457237.9772
Mischief,2020,12,1,5,30,14XX E BROADWAY AV,Grandview-Woodland,494607.759,5456629.3775
Mischief,2020,6,20,4,0,14XX E BROADWAY AVE,Grandview-Woodland,494606.204,5456629.4002
Mischief,2020,7,20,9,52,14XX E BROADWAY AVE,Grandview-Woodland,494606.204,5456629.4002
Mischief,2020,2,13,3,49,14XX E BROADWAY AVE,Grandview-Woodland,494607.759,5456629.3776
Mischief,2020,1,7,17,15,14XX E GEORGIA ST,Grandview-Woodland,494507.1771,5458419.119
Mischief,2020,1,7,20,0,14XX E GEORGIA ST,Grandview-Woodland,494507.1771,5458419.119
Mischief,2020,8,7,16,27,14XX E HASTINGS ST,Grandview-Woodland,494501.9083,5458728.5407
Mischief,2020,4,10,20,0,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Mischief,2020,5,19,16,52,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Mischief,2020,8,18,14,31,14XX E PENDER ST,Grandview-Woodland,494503.8539,5458628.0138
Mischief,2020,4,25,11,6,14XX GARDEN DR,Grandview-Woodland,495788.5118,5457697.8637
Mischief,2020,10,9,9,14,14XX PARKER ST,Grandview-Woodland,494489.8298,5458117.7429
Mischief,2020,6,17,16,0,14XX POWELL ST,Grandview-Woodland,494604.3015,5458940.0693
Mischief,2020,5,9,2,0,14XX SALSBURY DR,Grandview-Woodland,495083.9177,5457705.3543
Mischief,2020,3,4,2,51,12XX COMMERCIAL DR,Grandview-Woodland,494943.8106,5457856.0543
Mischief,2020,6,27,0,0,12XX COMMERCIAL DR,Grandview-Woodland,494944.6566,5457903.8889
Mischief,2020,8,24,0,0,14XX WILLIAM ST,Grandview-Woodland,494540.2306,5457923.7314
Mischief,2020,9,2,8,30,14XX WILLIAM ST,Grandview-Woodland,494540.2306,5457923.7314
Mischief,2020,10,4,2,20,15XX ADANAC ST,Grandview-Woodland,494640.1203,5458317.1498
Mischief,2020,12,13,19,0,15XX ADANAC ST,Grandview-Woodland,494640.1203,5458317.1498
Mischief,2020,12,23,17,0,15XX ADANAC ST,Grandview-Woodland,494640.1203,5458317.1498
Mischief,2020,12,24,13,58,15XX ADANAC ST,Grandview-Woodland,494640.1203,5458317.1498
Mischief,2020,11,17,1,11,15XX CHARLES ST,Grandview-Woodland,494737.868,5457807.9392
Mischief,2020,3,18,6,0,15XX CLARK DR,Grandview-Woodland,494378.3972,5457618.945
Mischief,2020,1,28,18,0,15XX E 2ND AVE,Grandview-Woodland,494655.4898,5457328.0673
Mischief,2020,2,24,18,0,15XX E 2ND AVE,Grandview-Woodland,494655.4898,5457328.0673
Mischief,2020,2,25,8,55,15XX E 2ND AVE,Grandview-Woodland,494666.1802,5457337.063
Mischief,2020,2,17,17,10,15XX E 2ND AVE,Grandview-Woodland,494698.6628,5457327.4663
Mischief,2020,7,1,19,15,15XX E 2ND AVE,Grandview-Woodland,494748.7248,5457326.7689
Mischief,2020,8,1,23,22,15XX E 4TH AVE,Grandview-Woodland,494662.4951,5457123.5483
Mischief,2020,10,17,17,0,15XX E 4TH AVE,Grandview-Woodland,494705.8884,5457123.1927
Mischief,2020,10,25,2,18,15XX E 4TH AVE,Grandview-Woodland,494705.8884,5457123.1927
Mischief,2020,11,26,22,16,15XX E 4TH AVE,Grandview-Woodland,494705.8884,5457123.1927
Mischief,2020,6,12,15,30,15XX E 5TH AVE,Grandview-Woodland,494696.8739,5457025.9432
Mischief,2020,3,7,5,44,13XX GRAVELEY ST,Grandview-Woodland,494429.5438,5457540.5133
Mischief,2020,9,3,17,41,13XX GRAVELEY ST,Grandview-Woodland,494429.5438,5457540.5133
Mischief,2020,9,24,13,48,13XX GRAVELEY ST,Grandview-Woodland,494429.5438,5457540.5133
Mischief,2020,3,14,22,22,13XX ODLUM DR,Grandview-Woodland,494470.7422,5457737.4335
Mischief,2020,4,16,11,44,13XX ODLUM DR,Grandview-Woodland,494470.7422,5457737.4335
Mischief,2020,6,6,5,58,13XX SALSBURY DR,Grandview-Woodland,495085.1469,5457786.4896
Mischief,2020,11,3,11,30,15XX WOODLAND DR,Grandview-Woodland,494651.4588,5457540.0612
Mischief,2020,6,4,19,30,15XX WOODLAND DR,Grandview-Woodland,494652.221,5457578.8873
Mischief,2020,2,7,11,0,16XX ADANAC ST,Grandview-Woodland,494726.5437,5458323.2922
Mischief,2020,11,10,18,0,16XX ADANAC ST,Grandview-Woodland,494801.8464,5458312.3244
Mischief,2020,1,4,9,15,16XX CHARLES ST,Grandview-Woodland,494877.6738,5457819.0471
Mischief,2020,11,3,14,34,16XX CHARLES ST,Grandview-Woodland,494877.8917,5457816.3955
Mischief,2020,9,23,9,47,16XX COMMERCIAL DR,Grandview-Woodland,494927.2871,5457454.9981
Mischief,2020,9,25,20,57,16XX COMMERCIAL DR,Grandview-Woodland,494927.2871,5457454.9981
Mischief,2020,5,7,14,0,16XX COMMERCIAL DR,Grandview-Woodland,494927.9092,5457486.6796
Mischief,2020,11,19,18,7,16XX COMMERCIAL DR,Grandview-Woodland,494928.0189,5457492.2704
Mischief,2020,10,21,3,0,14XX TEMPLETON DR,Grandview-Woodland,495646.8258,5457699.1953
Mischief,2020,5,27,7,39,14XX VICTORIA DR,Grandview-Woodland,495215.3189,5457701.9113
Mischief,2020,8,17,15,10,17XX ADANAC ST,Grandview-Woodland,495004.9121,5458317.6051
Mischief,2020,6,27,0,0,17XX CHARLES ST,Grandview-Woodland,494945.378,5457808.0317
Mischief,2020,2,29,1,0,17XX CHARLES ST,Grandview-Woodland,494966.5495,5457815.5227
Mischief,2020,3,2,5,49,17XX COMMERCIAL DR,Grandview-Woodland,494935.893,5457424.5203
Mischief,2020,4,13,11,47,17XX COMMERCIAL DR,Grandview-Woodland,494935.8952,5457418.8549
Mischief,2020,11,4,0,13,17XX COMMERCIAL DR,Grandview-Woodland,494935.9128,5457375.5407
Mischief,2020,9,21,17,0,17XX E 3RD AVE,Grandview-Woodland,494944.9203,5457223.2413
Mischief,2020,11,7,0,0,17XX E 3RD AVE,Grandview-Woodland,494944.9203,5457223.2413
Mischief,2020,1,31,16,0,17XX E 5TH AVE,Grandview-Woodland,494950.9916,5457009.0924
Mischief,2020,6,30,8,58,17XX E BROADWAY AVE,Grandview-Woodland,495003.3523,5456623.6716
Mischief,2020,1,6,17,30,17XX E PENDER ST,Grandview-Woodland,494899.4035,5458611.8711
Mischief,2020,11,15,21,31,12XX NANAIMO ST,Grandview-Woodland,495879.7897,5457891.8747
Mischief,2020,6,4,9,20,12XX ODLUM DR,Grandview-Woodland,494472.7283,5457880.0096
Mischief,2020,12,25,22,0,12XX SALSBURY DR,Grandview-Woodland,495086.1064,5457851.3819
Mischief,2020,2,7,8,50,13XX COMMERCIAL DR,Grandview-Woodland,494933.6002,5457797.1106
Mischief,2020,10,31,0,13,13XX COMMERCIAL DR,Grandview-Woodland,494933.6002,5457797.1106
Mischief,2020,11,13,0,52,15XX E PENDER ST,Grandview-Woodland,494614.3717,5458616.9295
Mischief,2020,5,17,3,0,15XX E PENDER ST,Grandview-Woodland,494624.1228,5458616.7557
Mischief,2020,11,30,13,0,15XX E PENDER ST,Grandview-Woodland,494701.8719,5458615.3694
Mischief,2020,4,25,22,0,15XX FRANCES ST,Grandview-Woodland,494640.4231,5458525.8298
Mischief,2020,11,30,13,0,15XX FRANCES ST,Grandview-Woodland,494696.9576,5458524.5716
Mischief,2020,2,2,16,11,15XX GRANT ST,Grandview-Woodland,494664.6999,5457629.6889
Mischief,2020,2,6,12,0,15XX GRANT ST,Grandview-Woodland,494727.9237,5457628.8466
Mischief,2020,4,8,11,47,15XX GRANT ST,Grandview-Woodland,494727.9237,5457628.8466
Mischief,2020,4,8,20,43,15XX GRANT ST,Grandview-Woodland,494727.9237,5457628.8466
Mischief,2020,11,9,23,32,15XX GRAVELEY ST,Grandview-Woodland,494700.8464,5457527.3117
Mischief,2020,10,7,17,0,15XX KITCHENER ST,Grandview-Woodland,494700.6903,5457709.1805
Mischief,2020,9,29,23,0,15XX POWELL ST,Grandview-Woodland,494624.5145,5458952.8488
Mischief,2020,4,5,14,33,15XX POWELL ST,Grandview-Woodland,494636.66,5458946.5124
Mischief,2020,10,24,20,4,15XX POWELL ST,Grandview-Woodland,494636.66,5458946.5124
Mischief,2020,11,28,16,2,15XX POWELL ST,Grandview-Woodland,494669.9779,5458964.4564
Mischief,2020,6,27,13,0,19XX COMMERCIAL DR,Grandview-Woodland,494925.4958,5457169.6864
Mischief,2020,6,12,11,6,19XX COMMERCIAL DR,Grandview-Woodland,494925.5764,5457175.4216
Mischief,2020,7,11,12,12,19XX COMMERCIAL DR,Grandview-Woodland,494935.3043,5457216.8735
Mischief,2020,8,27,18,42,19XX COMMERCIAL DR,Grandview-Woodland,494935.3043,5457216.8735
Mischief,2020,7,4,14,30,16XX E 1ST AVE,Grandview-Woodland,494818.0187,5457432.8464
Mischief,2020,1,17,1,25,16XX E 1ST AVE,Grandview-Woodland,494855.7915,5457431.2453
Mischief,2020,3,3,0,15,16XX E 1ST AVE,Grandview-Woodland,494856.0732,5457431.2335
Mischief,2020,10,24,22,40,16XX E 1ST AVE,Grandview-Woodland,494860.7599,5457421.8826
Mischief,2020,10,22,10,0,16XX E 4TH AVE,Grandview-Woodland,494833.5907,5457131.2908
